id,kind,title,source,family,status
kourovka-main-05-038,catalog,Kourovka problem 5.38 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-039,catalog,Kourovka problem 5.39 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-042,catalog,Kourovka problem 5.42 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-044,catalog,Kourovka problem 5.44 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-047,catalog,Kourovka problem 5.47 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-05-048,catalog,Kourovka problem 5.48 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-052,catalog,Kourovka problem 5.52 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-05-054,catalog,Kourovka problem 5.54 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-055,catalog,Kourovka problem 5.55 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-056,catalog,Kourovka problem 5.56 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-059,catalog,Kourovka problem 5.59 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-05-067,catalog,Kourovka problem 5.67 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-001,catalog,Kourovka problem 6.1 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-002,catalog,Kourovka problem 6.2 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-003,catalog,Kourovka problem 6.3 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-005,catalog,Kourovka problem 6.5 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-009,catalog,Kourovka problem 6.9 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-010,catalog,Kourovka problem 6.10 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-011,catalog,Kourovka problem 6.11 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-021,catalog,Kourovka problem 6.21 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-024,catalog,Kourovka problem 6.24 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-026,catalog,Kourovka problem 6.26 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-028,catalog,Kourovka problem 6.28 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-029,catalog,Kourovka problem 6.29 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-030,catalog,Kourovka problem 6.30 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-031,catalog,Kourovka problem 6.31 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-032,catalog,Kourovka problem 6.32 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-038,catalog,Kourovka problem 6.38 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-039,catalog,Kourovka problem 6.39 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-045,catalog,Kourovka problem 6.45 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-06-047,catalog,Kourovka problem 6.47 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-048,catalog,Kourovka problem 6.48 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-051,catalog,Kourovka problem 6.51 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-055,catalog,Kourovka problem 6.55 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-056,catalog,Kourovka problem 6.56 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-059,catalog,Kourovka problem 6.59 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-060,catalog,Kourovka problem 6.60 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-061,catalog,Kourovka problem 6.61 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-06-062,catalog,Kourovka problem 6.62 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-003,catalog,Kourovka problem 7.3 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-005,catalog,Kourovka problem 7.5 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-015,catalog,Kourovka problem 7.15 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-019,catalog,Kourovka problem 7.19 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-021,catalog,Kourovka problem 7.21 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-023,catalog,Kourovka problem 7.23 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-025,catalog,Kourovka problem 7.25 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-026,catalog,Kourovka problem 7.26 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-027,catalog,Kourovka problem 7.27 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-028,catalog,Kourovka problem 7.28 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-031,catalog,Kourovka problem 7.31 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-033,catalog,Kourovka problem 7.33 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-034,catalog,Kourovka problem 7.34 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-035,catalog,Kourovka problem 7.35 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-038,catalog,Kourovka problem 7.38 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-039,catalog,Kourovka problem 7.39 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-041,catalog,Kourovka problem 7.41 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-045,catalog,Kourovka problem 7.45 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-049,catalog,Kourovka problem 7.49 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-050,catalog,Kourovka problem 7.50 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-051,catalog,Kourovka problem 7.51 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-052,catalog,Kourovka problem 7.52 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-054,catalog,Kourovka problem 7.54 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-055,catalog,Kourovka problem 7.55 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-056,catalog,Kourovka problem 7.56 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-057,catalog,Kourovka problem 7.57 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-07-058,catalog,Kourovka problem 7.58 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-001,catalog,Kourovka problem 8.1 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-002,catalog,Kourovka problem 8.2 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-003,catalog,Kourovka problem 8.3 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-004,catalog,Kourovka problem 8.4 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-008,catalog,Kourovka problem 8.8 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-009,catalog,Kourovka problem 8.9 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-011,catalog,Kourovka problem 8.11 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-08-012,catalog,Kourovka problem 8.12 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-014,catalog,Kourovka problem 8.14 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-015,catalog,Kourovka problem 8.15 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-016,catalog,Kourovka problem 8.16 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-019,catalog,Kourovka problem 8.19 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-021,catalog,Kourovka problem 8.21 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-023,catalog,Kourovka problem 8.23 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-024,catalog,Kourovka problem 8.24 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-025,catalog,Kourovka problem 8.25 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-027,catalog,Kourovka problem 8.27 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-029,catalog,Kourovka problem 8.29 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-030,catalog,Kourovka problem 8.30 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-033,catalog,Kourovka problem 8.33 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-035,catalog,Kourovka problem 8.35 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-040,catalog,Kourovka problem 8.40 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-041,catalog,Kourovka problem 8.41 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-042,catalog,Kourovka problem 8.42 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-043,catalog,Kourovka problem 8.43 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-044,catalog,Kourovka problem 8.44 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-045,catalog,Kourovka problem 8.45 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-050,catalog,Kourovka problem 8.50 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-051,catalog,Kourovka problem 8.51 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-08-052,catalog,Kourovka problem 8.52 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-053,catalog,Kourovka problem 8.53 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-054,catalog,Kourovka problem 8.54 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-055,catalog,Kourovka problem 8.55 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-058,catalog,Kourovka problem 8.58 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-059,catalog,Kourovka problem 8.59 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-060,catalog,Kourovka problem 8.60 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-062,catalog,Kourovka problem 8.62 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-064,catalog,Kourovka problem 8.64 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-067,catalog,Kourovka problem 8.67 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-072,catalog,Kourovka problem 8.72 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-074,catalog,Kourovka problem 8.74 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-075,catalog,Kourovka problem 8.75 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-08-077,catalog,Kourovka problem 8.77 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-078,catalog,Kourovka problem 8.78 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-079,catalog,Kourovka problem 8.79 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-082,catalog,Kourovka problem 8.82 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-083,catalog,Kourovka problem 8.83 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-085,catalog,Kourovka problem 8.85 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-08-086,catalog,Kourovka problem 8.86 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-001,catalog,Kourovka problem 9.1 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-004,catalog,Kourovka problem 9.4 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-005,catalog,Kourovka problem 9.5 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-006,catalog,Kourovka problem 9.6 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-007,catalog,Kourovka problem 9.7 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-009,catalog,Kourovka problem 9.9 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-011,catalog,Kourovka problem 9.11 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-013,catalog,Kourovka problem 9.13 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-014,catalog,Kourovka problem 9.14 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-015,catalog,Kourovka problem 9.15 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-017,catalog,Kourovka problem 9.17 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-019,catalog,Kourovka problem 9.19 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-023,catalog,Kourovka problem 9.23 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-024,catalog,Kourovka problem 9.24 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-026,catalog,Kourovka problem 9.26 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-028,catalog,Kourovka problem 9.28 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-029,catalog,Kourovka problem 9.29 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-031,catalog,Kourovka problem 9.31 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-035,catalog,Kourovka problem 9.35 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-036,catalog,Kourovka problem 9.36 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-037,catalog,Kourovka problem 9.37 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-038,catalog,Kourovka problem 9.38 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-039,catalog,Kourovka problem 9.39 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-040,catalog,Kourovka problem 9.40 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-041,catalog,Kourovka problem 9.41 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-042,catalog,Kourovka problem 9.42 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-043,catalog,Kourovka problem 9.43 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-044,catalog,Kourovka problem 9.44 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-045,catalog,Kourovka problem 9.45 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-047,catalog,Kourovka problem 9.47 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-051,catalog,Kourovka problem 9.51 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-052,catalog,Kourovka problem 9.52 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-053,catalog,Kourovka problem 9.53 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-055,catalog,Kourovka problem 9.55 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-057,catalog,Kourovka problem 9.57 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-061,catalog,Kourovka problem 9.61 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-065,catalog,Kourovka problem 9.65 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-066,catalog,Kourovka problem 9.66 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-09-068,catalog,Kourovka problem 9.68 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-069,catalog,Kourovka problem 9.69 (main),kourovka-notebook-21,,reported-answered-by-source
kourovka-main-09-070,catalog,Kourovka problem 9.70 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-071,catalog,Kourovka problem 9.71 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-072,catalog,Kourovka problem 9.72 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-075,catalog,Kourovka problem 9.75 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-076,catalog,Kourovka problem 9.76 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-077,catalog,Kourovka problem 9.77 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-078,catalog,Kourovka problem 9.78 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-083,catalog,Kourovka problem 9.83 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-09-084,catalog,Kourovka problem 9.84 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-002,catalog,Kourovka problem 10.2 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-003,catalog,Kourovka problem 10.3 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-004,catalog,Kourovka problem 10.4 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-005,catalog,Kourovka problem 10.5 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-008,catalog,Kourovka problem 10.8 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-010,catalog,Kourovka problem 10.10 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-011,catalog,Kourovka problem 10.11 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-012,catalog,Kourovka problem 10.12 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-013,catalog,Kourovka problem 10.13 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-015,catalog,Kourovka problem 10.15 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-016,catalog,Kourovka problem 10.16 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-017,catalog,Kourovka problem 10.17 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-018,catalog,Kourovka problem 10.18 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-019,catalog,Kourovka problem 10.19 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-020,catalog,Kourovka problem 10.20 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-026,catalog,Kourovka problem 10.26 (main),kourovka-notebook-21,,listed-unsolved
kourovka-main-10-027,catalog,Kourovka problem 10.27 (main),kourovka-notebook-21,,listed-unsolved
