id,kind,title,source,family,status
unsolvedmath-0027,catalog,Are there infinitely many perfect powers in the Fibonacci sequence?,unsolvedmath-1.1.0,,open
unsolvedmath-0028,catalog,Gilbreath's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0029,catalog,"Ramsey Number R(5,5)",unsolvedmath-1.1.0,,open
unsolvedmath-0030,catalog,The Lonely Runner Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0031,catalog,The Graceful Tree Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0032,catalog,The Kakeya Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0033,catalog,The Moving Sofa Problem,unsolvedmath-1.1.0,,open
unsolvedmath-0034,catalog,The Volume Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0036,catalog,The Standard Conjectures on Algebraic Cycles,unsolvedmath-1.1.0,,open
unsolvedmath-0037,catalog,The Abundance Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0038,catalog,The Köthe Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0040,catalog,The Regularity Problem for Euler Equations,unsolvedmath-1.1.0,,open
unsolvedmath-0041,catalog,Singular Cardinals Hypothesis,unsolvedmath-1.1.0,,open
unsolvedmath-0042,catalog,Whitehead Problem,unsolvedmath-1.1.0,,open
unsolvedmath-0043,catalog,The Unique Games Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0044,catalog,The Polynomial Hirsch Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0045,catalog,Hilbert's 12th Problem: Extension of Kronecker-Weber Theorem,unsolvedmath-1.1.0,,open
unsolvedmath-0046,catalog,Hilbert's 16th Problem: Topology of Algebraic Curves and Limit Cycles,unsolvedmath-1.1.0,,open
unsolvedmath-0047,catalog,Landau's Fourth Problem: Primes of the Form n² + 1,unsolvedmath-1.1.0,,open
unsolvedmath-0048,catalog,Smale's 4th Problem: Integer Zeros of Polynomials,unsolvedmath-1.1.0,,open
unsolvedmath-0049,catalog,Smale's 5th Problem: Height Bounds for Diophantine Curves,unsolvedmath-1.1.0,,open
unsolvedmath-0050,catalog,Smale's 6th Problem: Finiteness of Central Configurations,unsolvedmath-1.1.0,,open
unsolvedmath-0051,catalog,Smale's 7th Problem: Distribution of Points on the 2-Sphere,unsolvedmath-1.1.0,,open
unsolvedmath-0052,catalog,Smale's 9th Problem: Linear Programming in Polynomial Time,unsolvedmath-1.1.0,,open
unsolvedmath-0053,catalog,Smale's 10th Problem: The Pugh Closing Lemma,unsolvedmath-1.1.0,,open
unsolvedmath-0054,catalog,The Jacobian Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0055,catalog,Frankl's Union-Closed Sets Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0056,catalog,Inscribed Square Problem (Toeplitz Conjecture),unsolvedmath-1.1.0,,open
unsolvedmath-0057,catalog,Brocard's Problem,unsolvedmath-1.1.0,,open
unsolvedmath-0059,catalog,The Cycle Double Cover Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0060,catalog,The Erdős-Straus Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0061,catalog,Hilbert's 6th Problem: Axiomatization of Physics,unsolvedmath-1.1.0,,open
unsolvedmath-0062,catalog,Hilbert's 13th Problem: Seventh Degree Equations,unsolvedmath-1.1.0,,open
unsolvedmath-0064,catalog,Smale's 12th Problem: Centralizers of Diffeomorphisms,unsolvedmath-1.1.0,,open
unsolvedmath-0066,catalog,The Dynamics of Networks,unsolvedmath-1.1.0,,open
unsolvedmath-0068,catalog,21st Century Fluids,unsolvedmath-1.1.0,,open
unsolvedmath-0069,catalog,Biological Quantum Field Theory,unsolvedmath-1.1.0,,open
unsolvedmath-0070,catalog,Beyond Convex Optimization,unsolvedmath-1.1.0,,open
unsolvedmath-0071,catalog,Mathematics of Quantum Computing,unsolvedmath-1.1.0,,open
unsolvedmath-0072,catalog,Game Theory at Scale,unsolvedmath-1.1.0,,open
unsolvedmath-0074,catalog,Computation at Scale,unsolvedmath-1.1.0,,open
unsolvedmath-0075,catalog,Fundamental Laws of Biology,unsolvedmath-1.1.0,,open
unsolvedmath-0076,catalog,Computational Duality,unsolvedmath-1.1.0,,open
unsolvedmath-0077,catalog,Occam's Razor in Many Dimensions,unsolvedmath-1.1.0,,open
unsolvedmath-0078,catalog,Physical Consequences of Perelman's Proof,unsolvedmath-1.1.0,,open
unsolvedmath-0079,catalog,Algorithmic Origami and Biology,unsolvedmath-1.1.0,,open
unsolvedmath-0080,catalog,Optimal Nanostructures,unsolvedmath-1.1.0,,open
unsolvedmath-0081,catalog,The Geometry of Genome Space,unsolvedmath-1.1.0,,open
unsolvedmath-0082,catalog,Symmetries and Action Principles for Biology,unsolvedmath-1.1.0,,open
unsolvedmath-0083,catalog,Geometric Langlands and Quantum Physics,unsolvedmath-1.1.0,,open
unsolvedmath-0084,catalog,"Arithmetic Langlands, Topology, and Geometry",unsolvedmath-1.1.0,,open
unsolvedmath-0085,catalog,Hilbert's 7th Problem: Transcendence of Certain Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-0086,catalog,Hilbert's 9th Problem: Reciprocity Laws,unsolvedmath-1.1.0,,open
unsolvedmath-0087,catalog,Hilbert's 11th Problem: Quadratic Forms over Algebraic Number Fields,unsolvedmath-1.1.0,,open
unsolvedmath-0088,catalog,Hilbert's 14th Problem: Finite Generation of Rings,unsolvedmath-1.1.0,,open
unsolvedmath-0089,catalog,Hilbert's 15th Problem: Schubert's Enumerative Calculus,unsolvedmath-1.1.0,,open
unsolvedmath-0090,catalog,Hilbert's 17th Problem: Expression of Definite Forms,unsolvedmath-1.1.0,,open
unsolvedmath-0091,catalog,Hilbert's 18th Problem: Polyhedra and Space-Filling,unsolvedmath-1.1.0,,open
unsolvedmath-0092,catalog,Large Sum-Free Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0093,catalog,Restricted Sumset Problem,unsolvedmath-1.1.0,,open
unsolvedmath-0095,catalog,Product-Free Sets in Finite Groups,unsolvedmath-1.1.0,,open
unsolvedmath-0096,catalog,Ulam's Sequence,unsolvedmath-1.1.0,,open
unsolvedmath-0097,catalog,Almost Sum-Free Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0098,catalog,Sum-Free Subsets of [N]^d,unsolvedmath-1.1.0,,open
unsolvedmath-0099,catalog,Progressions in Subsets of Z/NZ,unsolvedmath-1.1.0,,open
unsolvedmath-0100,catalog,Roth's Theorem with Random Common Differences,unsolvedmath-1.1.0,,open
unsolvedmath-0102,catalog,Tuples in Dense Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0103,catalog,4-term APs in Fourier Uniform Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0104,catalog,Lipschitz AP-Free Graphs,unsolvedmath-1.1.0,,open
unsolvedmath-0105,catalog,Linear Equation x + 3y = 2z + 2w,unsolvedmath-1.1.0,,open
unsolvedmath-0106,catalog,Progressions in F_3^n with Boolean Common Differences,unsolvedmath-1.1.0,,open
unsolvedmath-0107,catalog,Corner Problem in Product Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0108,catalog,Multidimensional Szemerédi Theorem Bounds,unsolvedmath-1.1.0,,open
unsolvedmath-0109,catalog,Large Sieve and Quadratic Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0110,catalog,Small Sieve Maximal Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0111,catalog,Large Cosets in Iterated Sumsets,unsolvedmath-1.1.0,,open
unsolvedmath-0112,catalog,Largest Coset in 2A,unsolvedmath-1.1.0,,open
unsolvedmath-0113,catalog,Additive Complements and Cosets,unsolvedmath-1.1.0,,open
unsolvedmath-0114,catalog,Partitions and Large Cosets,unsolvedmath-1.1.0,,open
unsolvedmath-0116,catalog,Gowers Box Norms over Finite Fields,unsolvedmath-1.1.0,,open
unsolvedmath-0117,catalog,Inverse Theorem for Gowers Norms,unsolvedmath-1.1.0,,open
unsolvedmath-0118,catalog,Φ(G) and Φ'(G) Coincidence,unsolvedmath-1.1.0,,open
unsolvedmath-0119,catalog,Sumsets Containing Composites,unsolvedmath-1.1.0,,open
unsolvedmath-0120,catalog,Sums of Smooth Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-0121,catalog,Sumsets of Perfect Squares,unsolvedmath-1.1.0,,open
unsolvedmath-0122,catalog,Covering Squares with Sumsets,unsolvedmath-1.1.0,,open
unsolvedmath-0123,catalog,Products of Primes Modulo p,unsolvedmath-1.1.0,,open
unsolvedmath-0124,catalog,Multiplicatively Closed Set Density,unsolvedmath-1.1.0,,open
unsolvedmath-0125,catalog,Primes with p-2 Having Odd Omega,unsolvedmath-1.1.0,,open
unsolvedmath-0126,catalog,Difference Sets Containing Squares,unsolvedmath-1.1.0,,open
unsolvedmath-0127,catalog,Gaps Between Sums of Two Squares,unsolvedmath-1.1.0,,open
unsolvedmath-0128,catalog,Waring's Problem Over Finite Fields,unsolvedmath-1.1.0,,open
unsolvedmath-0129,catalog,Cubic Curves in F_p^2,unsolvedmath-1.1.0,,open
unsolvedmath-0130,catalog,Collinear Triples and Cubic Curves,unsolvedmath-1.1.0,,open
unsolvedmath-0131,catalog,Erdős-Szekeres with Visibility,unsolvedmath-1.1.0,,open
unsolvedmath-0132,catalog,Collinear 4-tuples Force Collinear 5-tuples,unsolvedmath-1.1.0,,open
unsolvedmath-0133,catalog,No Three in Line in [N]^2,unsolvedmath-1.1.0,,open
unsolvedmath-0134,catalog,Smooth Surfaces Intersecting 2-planes,unsolvedmath-1.1.0,,open
unsolvedmath-0135,catalog,No 5 Points on 2-plane in [N]^d,unsolvedmath-1.1.0,,open
unsolvedmath-0136,catalog,Balanced Ham Sandwich Line,unsolvedmath-1.1.0,,open
unsolvedmath-0137,catalog,Sparse Hitting Set for Rectangles,unsolvedmath-1.1.0,,open
unsolvedmath-0138,catalog,Small Triangles in the Unit Disc,unsolvedmath-1.1.0,,open
unsolvedmath-0139,catalog,Axis-Parallel Rectangles in Dense Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0140,catalog,Equidistribution of Integer Multiples,unsolvedmath-1.1.0,,open
unsolvedmath-0141,catalog,Random Permutations Fixing k-Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0142,catalog,Comparable Elements in Integer Lattices,unsolvedmath-1.1.0,,open
unsolvedmath-0143,catalog,Stable Density on Subspaces,unsolvedmath-1.1.0,,open
unsolvedmath-0144,catalog,Almost Invariant Sets Under Affine Maps,unsolvedmath-1.1.0,,open
unsolvedmath-0145,catalog,Trace Reconstruction,unsolvedmath-1.1.0,,open
unsolvedmath-0146,catalog,"Irreducibility of Random {0,1} Polynomials",unsolvedmath-1.1.0,,open
unsolvedmath-0149,catalog,N Queens Problem Asymptotics,unsolvedmath-1.1.0,,open
unsolvedmath-0150,catalog,Bounds for Birch's Theorem,unsolvedmath-1.1.0,,open
unsolvedmath-0151,catalog,Solutions to Polynomial Equations in Dense Sets,unsolvedmath-1.1.0,,open
unsolvedmath-0152,catalog,Residually Finite Groups,unsolvedmath-1.1.0,,open
unsolvedmath-0153,catalog,Rado's Boundedness Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-0154,catalog,Monochromatic x+y and xy,unsolvedmath-1.1.0,,open
unsolvedmath-0155,catalog,"Affine Translates of {0,1,3}",unsolvedmath-1.1.0,,open
unsolvedmath-0156,catalog,Restricted Sumsets in Partitions,unsolvedmath-1.1.0,,open
unsolvedmath-0157,catalog,Sum of Cubes in F_3^n,unsolvedmath-1.1.0,,open
unsolvedmath-0158,catalog,Sets with No Unique Sum Representations,unsolvedmath-1.1.0,,open
unsolvedmath-0159,catalog,Uniform Random Variables with Uniform Sum,unsolvedmath-1.1.0,,open
unsolvedmath-0160,catalog,Large Subsets of Approximate Groups,unsolvedmath-1.1.0,,open
unsolvedmath-0161,catalog,Structured Subsets with Bounded Doubling,unsolvedmath-1.1.0,,open
unsolvedmath-0162,catalog,Sidon Set Size Bounds,unsolvedmath-1.1.0,,open
unsolvedmath-0163,catalog,Large Gaps in Dilates,unsolvedmath-1.1.0,,open
unsolvedmath-0164,catalog,Optimal Sidon Bases,unsolvedmath-1.1.0,,open
unsolvedmath-0165,catalog,Structure of Sets with Bounded Representation,unsolvedmath-1.1.0,,open
unsolvedmath-0167,catalog,Disjoint Sumsets Construction,unsolvedmath-1.1.0,,open
unsolvedmath-0168,catalog,Cap Sets in F_7^n,unsolvedmath-1.1.0,,open
unsolvedmath-0169,catalog,Covering by Random Translates,unsolvedmath-1.1.0,,open
unsolvedmath-0170,catalog,Hamming Ball Covering Growth,unsolvedmath-1.1.0,,open
unsolvedmath-0171,catalog,Pyjama Set Covering,unsolvedmath-1.1.0,,open
unsolvedmath-0172,catalog,Cohn-Elkies Scheme for Circle Packings,unsolvedmath-1.1.0,,open
unsolvedmath-0173,catalog,Covering by Residue Classes,unsolvedmath-1.1.0,,open
unsolvedmath-0174,catalog,Sieving by Many Small Primes,unsolvedmath-1.1.0,,open
unsolvedmath-0175,catalog,Residue Class Multiple Coverage,unsolvedmath-1.1.0,,open
unsolvedmath-0176,catalog,Maximal Covering Interval,unsolvedmath-1.1.0,,open
unsolvedmath-0177,catalog,Random Walk Mixing on Alternating Groups,unsolvedmath-1.1.0,,open
unsolvedmath-0178,catalog,Bounds for Approximate Group Classification,unsolvedmath-1.1.0,,open
unsolvedmath-1097,catalog,N-Queens Problem Asymptotics,unsolvedmath-1.1.0,,open
unsolvedmath-1098,catalog,Bounds for Homogeneous Polynomial Zeros,unsolvedmath-1.1.0,,open
unsolvedmath-1099,catalog,Polynomial Solutions in Dense Sets,unsolvedmath-1.1.0,,open
unsolvedmath-1100,catalog,Sofic Groups,unsolvedmath-1.1.0,,open
unsolvedmath-1102,catalog,Hadamard Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1103,catalog,Köthe Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1104,catalog,Connes Embedding Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1105,catalog,Jacobson's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1106,catalog,Zauner's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1107,catalog,Casas-Alvero Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1108,catalog,Andrews-Curtis Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1109,catalog,Bounded Burnside Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1110,catalog,Herzog-Schönheim Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1112,catalog,Existence of Perfect Cuboids,unsolvedmath-1.1.0,,open
unsolvedmath-1114,catalog,McKay Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1115,catalog,Are All Groups Surjunctive?,unsolvedmath-1.1.0,,open
unsolvedmath-1119,catalog,Catalan-Mersenne Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1120,catalog,Are There Infinitely Many Mersenne Primes?,unsolvedmath-1.1.0,,open
unsolvedmath-1121,catalog,Sphere Packing Problem in Higher Dimensions,unsolvedmath-1.1.0,,open
unsolvedmath-1122,catalog,Mahler's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1123,catalog,The Illumination Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1124,catalog,Kakeya Needle Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1125,catalog,Bellman's Lost in a Forest Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1131,catalog,The Union-Closed Sets Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1132,catalog,Singmaster's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1135,catalog,The Continuum Hypothesis,unsolvedmath-1.1.0,,open
unsolvedmath-1137,catalog,Are There Infinitely Many Sophie Germain Primes?,unsolvedmath-1.1.0,,open
unsolvedmath-1138,catalog,The Hodge Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1140,catalog,The Birch and Swinnerton-Dyer Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1141,catalog,The Weinstein Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1142,catalog,The Painlevé Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1144,catalog,Cereceda's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1146,catalog,The Whitehead Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1149,catalog,The Knaster Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1153,catalog,Polignac's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1156,catalog,The Babai Conjecture on Graph Isomorphism,unsolvedmath-1.1.0,,open
unsolvedmath-1157,catalog,Pillai's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1158,catalog,Erdős-Straus Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1159,catalog,The Gauss Circle Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1160,catalog,Birch-Tate Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1161,catalog,Hilbert's Fifteenth Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1162,catalog,Hilbert's Sixteenth Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1163,catalog,The Inscribed Square Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1164,catalog,Falconer's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1165,catalog,The Total Coloring Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1171,catalog,The Odd Perfect Number Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1172,catalog,Firoozbakht's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1173,catalog,The Tate Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1176,catalog,Suslin's Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1179,catalog,Schinzel's Hypothesis H,unsolvedmath-1.1.0,,open
unsolvedmath-1180,catalog,The Uniform Boundedness Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1181,catalog,The Pierce-Birkhoff Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1182,catalog,Serre's Positivity Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1183,catalog,Artin's Conjecture on Primitive Roots,unsolvedmath-1.1.0,,open
unsolvedmath-1184,catalog,The abc Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1185,catalog,The Shephard's Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1187,catalog,The Andrews-Curtis Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1188,catalog,The Bounded Burnside Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1189,catalog,The Guralnick-Thompson Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1190,catalog,The Herzog-Schönheim Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1191,catalog,The Inverse Galois Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1192,catalog,The Isomorphism Problem for Coxeter Groups,unsolvedmath-1.1.0,,open
unsolvedmath-1193,catalog,Infinitude of Leinster Groups,unsolvedmath-1.1.0,,open
unsolvedmath-1194,catalog,Existence of Generalized Moonshine,unsolvedmath-1.1.0,,open
unsolvedmath-1195,catalog,Finiteness of Finitely Presented Periodic Groups,unsolvedmath-1.1.0,,open
unsolvedmath-1196,catalog,The Surjunctivity Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1197,catalog,The Sofic Groups Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1198,catalog,Arthur's Conjectures,unsolvedmath-1.1.0,,open
unsolvedmath-1199,catalog,Dade's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1200,catalog,The Demazure Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1203,catalog,The Spherical Bernstein Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1204,catalog,The Carathéodory Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1205,catalog,The Cartan-Hadamard Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1206,catalog,Chern's Affine Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1207,catalog,Chern's Conjecture for Hypersurfaces in Spheres,unsolvedmath-1.1.0,,open
unsolvedmath-1208,catalog,The Closed Curve Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1209,catalog,The Filling Area Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1210,catalog,The Hopf Conjectures,unsolvedmath-1.1.0,,open
unsolvedmath-1211,catalog,The Osserman Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1212,catalog,Yau's Conjecture on First Eigenvalues,unsolvedmath-1.1.0,,open
unsolvedmath-1213,catalog,The Hadwiger Covering Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1214,catalog,The Happy Ending Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1215,catalog,The Heilbronn Triangle Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1216,catalog,Kalai's $3^d$ Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1217,catalog,The Unit Distance Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1219,catalog,Ehrhart's Volume Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1220,catalog,The Cherlin-Zilber Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1221,catalog,The Generalized Star Height Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1222,catalog,Hilbert's Tenth Problem for Number Fields,unsolvedmath-1.1.0,,open
unsolvedmath-1224,catalog,Borsuk's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1225,catalog,The Kissing Number Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1226,catalog,Ulam's Packing Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1227,catalog,Sphere Packing in High Dimensions,unsolvedmath-1.1.0,,open
unsolvedmath-1231,catalog,The Cap Set Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1235,catalog,The Sunflower Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1236,catalog,"Ramsey Number $R(5,5)$",unsolvedmath-1.1.0,,open
unsolvedmath-1239,catalog,Gauss Circle Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1240,catalog,Grimm's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1241,catalog,Hall's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1242,catalog,Lehmer's Totient Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1243,catalog,Magic Square of Squares,unsolvedmath-1.1.0,,open
unsolvedmath-1244,catalog,Mahler's 3/2 Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1245,catalog,Newman's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1246,catalog,Scholz Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1248,catalog,Infinitely Many Perfect Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1250,catalog,Quasiperfect Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1251,catalog,Almost Perfect Numbers Beyond Powers of 2,unsolvedmath-1.1.0,,open
unsolvedmath-1252,catalog,The Number of Idoneal Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1253,catalog,Amicable Numbers of Opposite Parity,unsolvedmath-1.1.0,,open
unsolvedmath-1254,catalog,Infinitely Many Amicable Pairs,unsolvedmath-1.1.0,,open
unsolvedmath-1255,catalog,Infinitely Many Giuga Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1256,catalog,Lychrel Numbers in Base 10,unsolvedmath-1.1.0,,open
unsolvedmath-1257,catalog,Odd Weird Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1258,catalog,Normality of Pi,unsolvedmath-1.1.0,,open
unsolvedmath-1259,catalog,Normality of Irrational Algebraic Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1260,catalog,Is 10 a Solitary Number?,unsolvedmath-1.1.0,,open
unsolvedmath-1262,catalog,Erdős Conjecture on Arithmetic Progressions,unsolvedmath-1.1.0,,open
unsolvedmath-1263,catalog,Erdős-Turán Conjecture on Additive Bases,unsolvedmath-1.1.0,,open
unsolvedmath-1265,catalog,Lander-Parkin-Selfridge Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1266,catalog,Lemoine's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1267,catalog,Recamán's Sequence Completeness,unsolvedmath-1.1.0,,open
unsolvedmath-1268,catalog,Skolem Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1269,catalog,Waring's Problem: Exact Values,unsolvedmath-1.1.0,,open
unsolvedmath-1270,catalog,Density of Ulam Numbers,unsolvedmath-1.1.0,,open
unsolvedmath-1271,catalog,Class Number Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1272,catalog,Hilbert's Twelfth Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1273,catalog,Leopoldt's Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1274,catalog,Lindelöf Hypothesis,unsolvedmath-1.1.0,,open
unsolvedmath-1275,catalog,Hilbert-Pólya Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1276,catalog,Grand Riemann Hypothesis,unsolvedmath-1.1.0,,open
unsolvedmath-1277,catalog,Montgomery's Pair Correlation Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1278,catalog,Dirichlet's Divisor Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1279,catalog,Erdős-Ulam Problem,unsolvedmath-1.1.0,,open
unsolvedmath-1281,catalog,Four Exponentials Conjecture,unsolvedmath-1.1.0,,open
unsolvedmath-1282,catalog,Irrationality of Euler's Constant,unsolvedmath-1.1.0,,open
unsolvedmath-1283,catalog,Transcendence of Apéry's Constant,unsolvedmath-1.1.0,,open
